mediapipe
0.045897399999999866
0.06332859999999996
0.03169300000000019
0.03112859999999995
0.030659299999999945
0.03183720000000001
0.03075680000000003
0.03146420000000005
0.03181149999999988
0.03158680000000014
0.03205189999999991
0.030533200000000038
0.030650999999999984
0.03235089999999996
0.03201279999999995
0.031483200000000044
0.03058939999999999
0.03232769999999996
0.030766199999999966
0.03196130000000008
0.031182300000000218
0.03163659999999968
0.03041980000000022
0.0316033
0.032213899999999906
0.03075159999999988
0.030956600000000112
0.030155800000000177
0.03286229999999968
0.029846700000000226
0.029866999999999866
0.03093849999999998
0.02937309999999993
0.030166200000000032
0.02989890000000006
0.03068559999999998
0.029865200000000147
0.030161800000000127
0.030121299999999795
0.0321889999999998
0.03211010000000014
0.031192499999999956
0.03182410000000013
0.031153600000000115
0.03176390000000007
0.031649999999999956
0.030297599999999925
0.0312916999999997
0.030883900000000075
0.032553000000000054
0.030418599999999962
0.031502699999999884
0.03127460000000015
0.03211370000000002
0.031083199999999866
0.03143050000000036
0.0314201999999999
0.030533199999999816
0.031238099999999935
0.030242800000000347
0.031571399999999805
0.03105979999999997
0.031456700000000115
0.031111600000000017
0.030403300000000133
0.0326363999999999
0.030782199999999982
0.032304099999999725
0.029169400000000234
0.032038800000000034
0.03094140000000012
0.031406399999999834
0.031410499999999786
0.03036220000000034
0.03210999999999986
0.030833499999999958
0.031049600000000233
0.031849999999999934
0.029585799999999995
0.03322219999999998
0.04599399999999987
0.03016109999999994
0.030851900000000043
0.03228310000000034
0.031712499999999366
0.029867499999999936
0.03226680000000037
0.03211959999999969
0.03101850000000006
0.031522900000000575
0.031232399999999494
0.031745400000000146
0.03144210000000047
0.031560499999999436
0.030915900000000107
0.061711800000000316
0.03185769999999977
0.03103519999999982
0.03136640000000046
0.031032699999999913
0.03229550000000003
0.030845699999999532
0.03219680000000036
0.030009299999999683
0.031056600000000323
0.031296099999999605
0.031388800000000217
0.03179379999999998
0.030591000000000257
0.02968610000000016
0.0325116999999997
0.03220769999999984
0.031260500000000135
0.03027829999999998
0.030914700000000295
0.03160079999999965
0.0303924999999996
0.031056799999999996
0.03204090000000015
0.030909600000000204
0.03179540000000003
0.030272700000000263
0.032834099999999644
0.030774300000000032
0.030369000000000312
0.03197899999999976
0.03203499999999959
0.03286090000000019
0.031222900000000386
0.031111099999999503
0.03173420000000071
0.03133229999999987
0.03248989999999985
0.03167000000000009
0.031549399999999395
0.03197939999999999
0.0298033000000002
0.031072800000000456
0.03202619999999978
0.031064699999999945
0.03154780000000024
0.03215710000000005
0.029556399999999705
0.030961099999999853
0.03165620000000047
0.032310700000000026
0.031927099999999875
0.03245539999999991
0.029921100000000145
0.033737499999999976
0.045225999999999544
0.032304700000000075
0.031368800000000086
0.031118400000000435
0.03151299999999946
0.0327901000000006
0.02777940000000001
0.030242699999999623
0.03148260000000036
0.030351399999999806
0.03101349999999936
0.030227200000000565
0.03046989999999994
0.030523299999999587
0.03131390000000067
0.03071829999999931
0.032103200000000776
0.03002489999999991
0.03069249999999979
0.031253500000000045
0.03207860000000018
0.03283559999999941
0.03282249999999998
0.03059920000000016
0.03018190000000054
0.033034899999999645
