-0.8363862037658691,-0.22033095359802246,0.16989338397979736,0.23550033569335938,-0.7580118924379349,-0.27417707443237305,1.236016869544983,-0.540557935833931,-0.4440819025039673
-0.8406645059585571,-0.2165989875793457,0.13198363780975342,0.23686838150024414,-0.7601568251848221,-0.26853084564208984,1.2416632175445557,-0.5464348345994949,-0.40052592754364014
-0.8385920524597168,-0.22271043062210083,0.08996474742889404,0.2394247055053711,-0.7615223079919815,-0.2637535333633423,1.2421470880508423,-0.5416888743638992,-0.3537297248840332
-0.8269437551498413,-0.24157637357711792,0.050899624824523926,0.24302148818969727,-0.76236791908741,-0.2593284845352173,1.234095573425293,-0.5236685425043106,-0.3102395534515381
-0.8040773868560791,-0.2735827565193176,0.02548527717590332,0.24734258651733398,-0.7630266696214676,-0.2545062303543091,1.2155503034591675,-0.4923209100961685,-0.2800029516220093
-0.77180016040802,-0.31530022621154785,0.024918556213378906,0.2523350715637207,-0.7633232623338699,-0.24906456470489502,1.1882655620574951,-0.45090003311634064,-0.2739945650100708
-0.734825849533081,-0.36154478788375854,0.05690872669219971,0.2582125663757324,-0.7620281726121902,-0.2442086935043335,1.1571687459945679,-0.40336038172245026,-0.3011288642883301
-0.6946829557418823,-0.410836398601532,0.12292277812957764,0.2648129463195801,-0.7568072825670242,-0.24315309524536133,1.1236262321472168,-0.3488478809595108,-0.36608731746673584
-0.6410595178604126,-0.4682817757129669,0.21376192569732666,0.2714071273803711,-0.744808092713356,-0.2504143714904785,1.076596975326538,-0.27940331399440765,-0.46418774127960205
-0.5564377307891846,-0.5403410494327545,0.3010653257369995,0.27797389030456543,-0.7238412648439407,-0.2689981460571289,0.9985419511795044,-0.18637721240520477,-0.5700749158859253
-0.43914008140563965,-0.6244624257087708,0.3422960042953491,0.28659915924072266,-0.6944260001182556,-0.29699957370758057,0.8898695707321167,-0.07284057140350342,-0.6393070220947266
-0.3133387565612793,-0.7033488601446152,0.310674786567688,0.30031371116638184,-0.6616702675819397,-0.32758593559265137,0.7777827978134155,0.03880159556865692,-0.6382721662521362
-0.21088385581970215,-0.7537648379802704,0.2182997465133667,0.31946516036987305,-0.6336157321929932,-0.3534201383590698,0.6944793462753296,0.11727210879325867,-0.5717313289642334
-0.15057885646820068,-0.767554834485054,0.10498392581939697,0.33941173553466797,-0.6161006093025208,-0.37108027935028076,0.654120922088623,0.1485772281885147,-0.4760756492614746
-0.13124632835388184,-0.7582006454467773,0.005208253860473633,0.35304713249206543,-0.6095317006111145,-0.38192427158355713,0.6484237909317017,0.1457919478416443,-0.38714396953582764
-0.13835501670837402,-0.743396207690239,-0.06930875778198242,0.3565683364868164,-0.6100934743881226,-0.3895002603530884,0.6590536832809448,0.13042573630809784,-0.32020294666290283
-0.15378069877624512,-0.7322511970996857,-0.1211099624633789,0.3521723747253418,-0.6130836009979248,-0.3960667848587036,0.6700834035873413,0.11629059910774231,-0.2749682664871216
