0,1,2,3,4
-0.0,0.0014179465526276218,-0.003417114084321646,0.0028977918911100285,-0.0031207720858524497
-0.0,0.0005555605412161345,0.001133305182566987,-0.002937512600066237,-0.0032614223982976817
-0.0,0.0006773059397708489,0.001360874529571041,0.002050792385635862,0.0027471477165784577
-0.0,0.0009004459750938772,0.0017763376228693637,0.0026286645034793474,0.0034583637752476468
-0.0,-0.007101943242381304,-0.014225555191732294,-0.021370208935321548,-0.028535265260201968
-0.0,-0.2768340481099656,-0.4524149387413463,-0.5671117439216788,0.59693687434792
-0.0,-0.02979367874532549,0.08877155106627799,0.09632147857559158,0.08003261347250108
-0.0,0.0023007921614590734,0.004208380344078973,0.005815616012265815,0.0071882519482094846
0.0,0.14023500015196783,-1.099001233365119,-0.26307736341456617,-0.31763580668007557
0.0,-0.02976557289165105,-0.06992655047727314,-0.17074354074446957,-0.15384281179502524
0.0,-0.1912695834259664,-1.2333760085961034,0.6733175184888739,0.4527126461671393
-0.0,0.0070098405248943665,0.014106209956180062,0.021289992326075265,0.028562057487157233
-0.0,0.0016202691653192027,0.0019175387648613686,0.006505273970728841,0.003285437322608976
-0.0,-5.188279010645054e-05,-0.0001043266578565705,-0.00015734075395755409,0.0008286833144075475
-0.0,-0.00039817062340425903,0.0005459881683276193,-0.0008097588176281304,-0.00013274112821723871
-0.0,-0.0012186999683539725,0.0020252219310711163,0.001052654903350621,-0.0025066793148859883
-0.0,0.005494916188089952,0.011037042168023828,0.016626644106842982,0.022263980884329956
-0.0,-0.002229187275813071,-0.004619471528458632,0.057743752467531176,0.06476636597949084
-0.0,-0.0012149869699051893,0.004040697535113185,0.0036946721009997944,0.0043941474575697565
-0.0,-0.001953184689298936,-0.0038601426448380276,-0.005722482380803104,0.008470932680707763
-0.0,-0.0032153257848351806,-0.006230430702858177,-0.009063401859732223,0.012306150485831148
-0.0,-0.0037281852516623535,-0.0072630210595287575,-0.01061908649360407,-0.019417487873429635
-0.0,0.0018357735352805674,0.0037311520459324967,0.005689072063800688,0.00771266524165758
-0.0,0.0018742350086240975,0.003828284764339937,0.0013464090674232192,0.002607835644716374
-0.0,0.005857238686297973,0.012239750140308404,0.01922091275171171,-0.012986505827194262
-0.0,0.02781384293959239,0.0560159336314743,0.08456871588940076,0.11343141298741644
-0.0,-0.00023171759917806336,-0.00047370989958971294,-0.0007266757589569361,-0.01847141733892402
-0.0,0.0001602989208612557,0.0003267427691230013,-0.0007560084738123587,-0.000704808895868168
-0.0,0.0001567508131484952,0.0003265532936289757,-0.011480580186575554,-0.011725079775809777
-0.0,0.00826265063784767,-0.01338138956256059,-0.015454264327764583,-0.01132153683625726
-0.0,0.0029995684782740065,0.006006898204312853,0.009021964732408974,-0.003983116792415333
-0.0,0.0002816612564254274,0.000564493330664839,0.0008485034927247683,0.0011336990725420507
-0.0,-0.00025799468305794375,-0.0005158914771603947,-0.0007736904037225219,-0.0010313914841949658
-0.0,-0.00013085715813182798,-0.0002607046843090196,-0.0003895542140634307,-0.0005174172048848726
-0.0,1.4635734548386854e-05,2.9331473363509026e-05,4.40875862097536e-05,5.8904445895376385e-05
-0.0,-6.155552697281094e-05,-0.00012295612814417918,-0.0001842023872042988,-0.00024529488491731744
-0.0,9.473931587787974e-06,1.8957399678895406e-05,2.8450418678018765e-05,3.795300301885505e-05
-0.0,-1.0852798897992516e-05,-2.1700700454738427e-05,-3.254370798194766e-05,-4.338182478819848e-05
-0.0,2.2218431302945554e-05,4.444623078000587e-05,6.668340433565343e-05,8.892995787897888e-05
-0.0,1.126684042393539e-06,2.2515859951850897e-06,3.374710083045075e-06,4.496060517523264e-06
