0,1,2,3,4
-0.0,-0.0003706658737973265,-0.0007490381303849459,0.0013959044281632396,0.0012590371077844773
-0.0,-1.8572417894866055e-05,-3.679763757128603e-05,-5.4685304796812615e-05,-7.22447113146631e-05
-0.0,-0.00012282885910701796,-0.00024220689906270698,-0.0003582775258140167,0.0013713619448721636
-0.0,-0.0004341139856030384,-0.00087181656511355,-0.0013131522509516513,-0.001197619510421199
-0.0,-0.000482220925751509,-0.0009824892720494123,-0.001501837248348311,-0.0020413772878586454
-0.0,-0.0012700439657846283,-0.002603919899596631,-0.004006558982555108,-0.005597481292132076
-0.0,-0.0028291271229669113,-0.005402535983869099,-0.007753368189849873,-0.009909280114620311
-0.0,0.004633093448652249,0.009260351283687024,0.013881586752630631,0.018496614617607578
-0.0,-0.036442906827313486,-0.06791320587125045,-0.09531233384788873,-0.07880522848839891
0.0,-0.002261139500191395,-0.0052153282266333345,-0.1577585628318592,-0.009238782991614392
0.0,0.004371345464369666,0.009993681551036757,0.01749311893327283,-0.33315922597246506
-0.0,-0.019212907500297742,-0.03399771080226298,-0.04572234201750976,-0.055245361768213486
-0.0,-0.0027844446425725543,-0.005789381166381341,0.13779578276276258,0.15515714773163167
-0.0,-0.008689231639822041,0.019778401828631442,0.02019213251358419,0.02062371486324467
-0.0,-0.010415637279292638,-0.021473596092740077,0.010498644883925308,0.0003623336766573803
-0.0,0.016538485701949646,0.03355254854507225,0.05105271741728315,0.06904893986826628
-0.0,0.0007872639535374858,0.0016021425419941759,0.0024461135071206573,-0.0018611266027729458
-0.0,0.00036262624640889454,0.0007400237698110012,0.0007148930875731834,-0.001694305813420986
-0.0,0.0006878714863605575,0.001407589909812316,0.0021614185456393957,0.002563024321752541
-0.0,0.011202458135339488,0.023212709335298832,0.036117522925719375,-0.015766630573654978
-0.0,0.015583090915691059,0.03132300091162967,0.04721419504258519,0.06325072606362449
-0.0,0.001114725391021186,0.0022640270924825486,0.0034495359849336677,-0.013559918673910902
-0.0,0.0005513136323128747,-0.0013604151540779525,0.0011451233475894983,-0.0015761705189947584
-0.0,-0.003405178976240837,-0.006641260654103399,-0.009720472623461393,-0.012653897021892777
-0.0,-0.0035900676764991754,-0.007021718911563758,0.011203041246444142,-0.010305137116969213
-0.0,-0.0003856812688101335,-0.0007764843109395786,-0.0011725117108103797,-0.002603772211051068
-0.0,0.0007595337070543324,0.0015435057040164948,0.002353113731170113,0.005105602375460499
-0.0,-0.00106409490731624,-0.002105318748497305,-0.0031243988638651743,-0.004122032166689429
-0.0,0.0004359812287381669,0.0008810876635638344,0.001335608641873042,0.001799845855991628
-0.0,0.0036195805737739067,0.038292648291354696,0.04674412510004719,0.0543789891157294
-0.0,0.02279222800487862,0.04503275143844718,0.06672015751294053,0.08785518303352281
