x,y,z
-0.16298930340817283,0.2984045398994017,0.009163323261003874
-0.12010290009480677,0.3063247886584027,-0.00956314570635253
-0.10980623254352354,0.28651068000007285,-0.04011957146102072
-0.1615801504676794,0.26460142358504285,-0.06937170249167866
-0.20068595897441377,0.23352655499536917,-0.13821032932506352
-0.20069890306559818,0.26728855341586366,-0.07704002876855655
-0.17845641668843285,0.28476545208413306,0.0011026287492532291
-0.16300269909388168,0.2941003262656289,0.03338723764871549
-0.15044332132802954,0.30145784307017925,0.04705345374811434
-0.14827411949328345,0.3020050568158042,0.04931345863839551
-0.1492511187398628,0.30119822275609937,0.033834088319037704
-0.1642604999003596,0.2976992587647242,0.00938454404884657
-0.12546657549347132,0.30588932625097726,-0.006764914232809114
-0.10825075427484535,0.2899775738506943,-0.0366910000235059
-0.15578191886568213,0.26541649872673495,-0.06547998819510094
-0.20013629009088638,0.23448676450930842,-0.13332049939451618
-0.1994396279519522,0.265237541772269,-0.08625917474777182
-0.17984022639494615,0.2840585055802258,-0.0049849924586486604
-0.1652506262410675,0.292767662251817,0.03034378088972883
-0.1512261430392962,0.30099313999755994,0.04632216574153061
-0.1485335891576946,0.30202739016551394,0.04935629387670181
-0.14794533168746477,0.301677378587824,0.03732990517965875
-0.16514565841393042,0.29700770859097947,0.009845298238133857
-0.13155864179988502,0.3051368356077265,-0.003873732698586602
-0.10640860704446924,0.2940022706472062,-0.032734020246125525
-0.14926644369340286,0.26651341461474143,-0.06270586746566306
-0.19810993549810027,0.23833100049741365,-0.12414170776623952
-0.19839045185611914,0.2636174074712229,-0.09224300541193622
-0.18119913621653813,0.2834473191206723,-0.009775304229973053
-0.16676795321023785,0.2918369400838682,0.02827074069299977
-0.15210395981695823,0.300500262297502,0.045441453940479305
-0.14874838519484668,0.3020391993098807,0.04932994684396401
-0.14741056339420058,0.3018751536064669,0.0399528619907968
-0.16467103752862927,0.2966919556355287,0.010811702207984452
-0.1382116482075098,0.30416694894397717,-0.0002464878161887174
-0.1059193373208089,0.29755943000505214,-0.028621479181800608
-0.14243425713936264,0.26767327227479587,-0.060674920685748195
-0.19411602177431433,0.24389318584968486,-0.11322604206373915
-0.19652332399212938,0.2613775992323223,-0.09927912437531361
-0.18359915792859102,0.2822893173998706,-0.017094564746913725
-0.1690039256068454,0.2904918628096912,0.024826985524646007
-0.15335477603322553,0.29976392005113195,0.04424401740762737
-0.14899120942228908,0.3020573026656858,0.04911650862383475
-0.14733044981118468,0.30191256103918085,0.042748538219802526
-0.16339073628151238,0.2967167881820834,0.01261156163843944
-0.1445492786200882,0.30310785525263284,0.003127318106335282
-0.10568684590712255,0.30076073748366966,-0.02452312946787754
-0.13504018447063212,0.26991026063904044,-0.05819898792405966
-0.18778273064534953,0.2512536491917831,-0.0992492754503902
-0.1957868687564128,0.2572255969769866,-0.10846476920667408
-0.18766058431666943,0.2802073429803741,-0.026380966642439777
-0.1711035318591359,0.2891927853264692,0.021439151411405222
-0.15484844172894083,0.2989113964199391,0.04269479821399336
-0.14921506132722587,0.3020614774157668,0.04886156463784443
-0.14736360253349973,0.3019330084440989,0.04474459504423959
-0.16093217938738266,0.2972196470344681,0.015557953823011169
-0.149829609249377,0.3020767452900461,0.005828303523476538
-0.10645458011153972,0.30319469534172483,-0.020690986961532067
-0.12869985684513305,0.2719898700194391,-0.056439207344600124
-0.16298930340817283,0.2984045398994017,0.009163323261003874
-0.12010290009480677,0.3063247886584027,-0.00956314570635253
-0.10980623254352354,0.28651068000007285,-0.04011957146102072
-0.1615801504676794,0.26460142358504285,-0.06937170249167866
-0.20068595897441377,0.23352655499536917,-0.13821032932506352
-0.20069890306559818,0.26728855341586366,-0.07704002876855655
-0.17845641668843285,0.28476545208413306,0.0011026287492532291
-0.16300269909388168,0.2941003262656289,0.03338723764871549
-0.15044332132802954,0.30145784307017925,0.04705345374811434
-0.14827411949328345,0.3020050568158042,0.04931345863839551
-0.1492511187398628,0.30119822275609937,0.033834088319037704
-0.1642604999003596,0.2976992587647242,0.00938454404884657
-0.12546657549347132,0.30588932625097726,-0.006764914232809114
-0.10825075427484535,0.2899775738506943,-0.0366910000235059
-0.15578191886568213,0.26541649872673495,-0.06547998819510094
-0.20013629009088638,0.23448676450930842,-0.13332049939451618
-0.1994396279519522,0.265237541772269,-0.08625917474777182
-0.17984022639494615,0.2840585055802258,-0.0049849924586486604
-0.1652506262410675,0.292767662251817,0.03034378088972883
-0.1512261430392962,0.30099313999755994,0.04632216574153061
-0.1485335891576946,0.30202739016551394,0.04935629387670181
-0.14794533168746477,0.301677378587824,0.03732990517965875
-0.16514565841393042,0.29700770859097947,0.009845298238133857
-0.13155864179988502,0.3051368356077265,-0.003873732698586602
-0.10640860704446924,0.2940022706472062,-0.032734020246125525
-0.14926644369340286,0.26651341461474143,-0.06270586746566306
-0.19810993549810027,0.23833100049741365,-0.12414170776623952
-0.19839045185611914,0.2636174074712229,-0.09224300541193622
-0.18119913621653813,0.2834473191206723,-0.009775304229973053
-0.16676795321023785,0.2918369400838682,0.02827074069299977
-0.15210395981695823,0.300500262297502,0.045441453940479305
-0.14874838519484668,0.3020391993098807,0.04932994684396401
-0.14741056339420058,0.3018751536064669,0.0399528619907968
-0.16467103752862927,0.2966919556355287,0.010811702207984452
-0.1382116482075098,0.30416694894397717,-0.0002464878161887174
-0.1059193373208089,0.29755943000505214,-0.028621479181800608
-0.14243425713936264,0.26767327227479587,-0.060674920685748195
-0.19411602177431433,0.24389318584968486,-0.11322604206373915
-0.19652332399212938,0.2613775992323223,-0.09927912437531361
-0.18359915792859102,0.2822893173998706,-0.017094564746913725
-0.1690039256068454,0.2904918628096912,0.024826985524646007
-0.15335477603322553,0.29976392005113195,0.04424401740762737
-0.14899120942228908,0.3020573026656858,0.04911650862383475
-0.14733044981118468,0.30191256103918085,0.042748538219802526
-0.16339073628151238,0.2967167881820834,0.01261156163843944
-0.1445492786200882,0.30310785525263284,0.003127318106335282
-0.10568684590712255,0.30076073748366966,-0.02452312946787754
-0.13504018447063212,0.26991026063904044,-0.05819898792405966
-0.18778273064534953,0.2512536491917831,-0.0992492754503902
-0.1957868687564128,0.2572255969769866,-0.10846476920667408
-0.18766058431666943,0.2802073429803741,-0.026380966642439777
-0.1711035318591359,0.2891927853264692,0.021439151411405222
-0.15484844172894083,0.2989113964199391,0.04269479821399336
-0.14921506132722587,0.3020614774157668,0.04886156463784443
-0.14736360253349973,0.3019330084440989,0.04474459504423959
-0.16093217938738266,0.2972196470344681,0.015557953823011169
-0.149829609249377,0.3020767452900461,0.005828303523476538
-0.10645458011153972,0.30319469534172483,-0.020690986961532067
-0.12869985684513305,0.2719898700194391,-0.056439207344600124
-0.16298930340817283,0.2984045398994017,0.009163323261003874
-0.12010290009480677,0.3063247886584027,-0.00956314570635253
-0.10980623254352354,0.28651068000007285,-0.04011957146102072
-0.1615801504676794,0.26460142358504285,-0.06937170249167866
-0.20068595897441377,0.23352655499536917,-0.13821032932506352
-0.20069890306559818,0.26728855341586366,-0.07704002876855655
-0.17845641668843285,0.28476545208413306,0.0011026287492532291
-0.16300269909388168,0.2941003262656289,0.03338723764871549
-0.15044332132802954,0.30145784307017925,0.04705345374811434
-0.14827411949328345,0.3020050568158042,0.04931345863839551
-0.1492511187398628,0.30119822275609937,0.033834088319037704
-0.1642604999003596,0.2976992587647242,0.00938454404884657
-0.12546657549347132,0.30588932625097726,-0.006764914232809114
-0.10825075427484535,0.2899775738506943,-0.0366910000235059
-0.15578191886568213,0.26541649872673495,-0.06547998819510094
-0.20013629009088638,0.23448676450930842,-0.13332049939451618
-0.1994396279519522,0.265237541772269,-0.08625917474777182
-0.17984022639494615,0.2840585055802258,-0.0049849924586486604
-0.1652506262410675,0.292767662251817,0.03034378088972883
-0.1512261430392962,0.30099313999755994,0.04632216574153061
-0.1485335891576946,0.30202739016551394,0.04935629387670181
-0.14794533168746477,0.301677378587824,0.03732990517965875
-0.16514565841393042,0.29700770859097947,0.009845298238133857
-0.13155864179988502,0.3051368356077265,-0.003873732698586602
-0.10640860704446924,0.2940022706472062,-0.032734020246125525
-0.14926644369340286,0.26651341461474143,-0.06270586746566306
-0.19810993549810027,0.23833100049741365,-0.12414170776623952
-0.19839045185611914,0.2636174074712229,-0.09224300541193622
-0.18119913621653813,0.2834473191206723,-0.009775304229973053
-0.16676795321023785,0.2918369400838682,0.02827074069299977
-0.15210395981695823,0.300500262297502,0.045441453940479305
-0.14874838519484668,0.3020391993098807,0.04932994684396401
-0.14741056339420058,0.3018751536064669,0.0399528619907968
-0.16467103752862927,0.2966919556355287,0.010811702207984452
-0.1382116482075098,0.30416694894397717,-0.0002464878161887174
-0.1059193373208089,0.29755943000505214,-0.028621479181800608
-0.14243425713936264,0.26767327227479587,-0.060674920685748195
-0.19411602177431433,0.24389318584968486,-0.11322604206373915
-0.19652332399212938,0.2613775992323223,-0.09927912437531361
-0.18359915792859102,0.2822893173998706,-0.017094564746913725
-0.1690039256068454,0.2904918628096912,0.024826985524646007
-0.15335477603322553,0.29976392005113195,0.04424401740762737
-0.14899120942228908,0.3020573026656858,0.04911650862383475
-0.14733044981118468,0.30191256103918085,0.042748538219802526
-0.16339073628151238,0.2967167881820834,0.01261156163843944
-0.1445492786200882,0.30310785525263284,0.003127318106335282
-0.10568684590712255,0.30076073748366966,-0.02452312946787754
-0.13504018447063212,0.26991026063904044,-0.05819898792405966
-0.18778273064534953,0.2512536491917831,-0.0992492754503902
-0.1957868687564128,0.2572255969769866,-0.10846476920667408
-0.18766058431666943,0.2802073429803741,-0.026380966642439777
-0.1711035318591359,0.2891927853264692,0.021439151411405222
-0.15484844172894083,0.2989113964199391,0.04269479821399336
-0.14921506132722587,0.3020614774157668,0.04886156463784443
-0.14736360253349973,0.3019330084440989,0.04474459504423959
-0.16093217938738266,0.2972196470344681,0.015557953823011169
-0.149829609249377,0.3020767452900461,0.005828303523476538
-0.10645458011153972,0.30319469534172483,-0.020690986961532067
-0.12869985684513305,0.2719898700194391,-0.056439207344600124
-0.16298930340817283,0.2984045398994017,0.009163323261003874
-0.12010290009480677,0.3063247886584027,-0.00956314570635253
-0.10980623254352354,0.28651068000007285,-0.04011957146102072
-0.1615801504676794,0.26460142358504285,-0.06937170249167866
-0.20068595897441377,0.23352655499536917,-0.13821032932506352
-0.20069890306559818,0.26728855341586366,-0.07704002876855655
-0.17845641668843285,0.28476545208413306,0.0011026287492532291
-0.16300269909388168,0.2941003262656289,0.03338723764871549
-0.15044332132802954,0.30145784307017925,0.04705345374811434
-0.14827411949328345,0.3020050568158042,0.04931345863839551
-0.1492511187398628,0.30119822275609937,0.033834088319037704
-0.1642604999003596,0.2976992587647242,0.00938454404884657
-0.12546657549347132,0.30588932625097726,-0.006764914232809114
-0.10825075427484535,0.2899775738506943,-0.0366910000235059
-0.15578191886568213,0.26541649872673495,-0.06547998819510094
-0.20013629009088638,0.23448676450930842,-0.13332049939451618
-0.1994396279519522,0.265237541772269,-0.08625917474777182
-0.17984022639494615,0.2840585055802258,-0.0049849924586486604
-0.1652506262410675,0.292767662251817,0.03034378088972883
-0.1512261430392962,0.30099313999755994,0.04632216574153061
-0.1485335891576946,0.30202739016551394,0.04935629387670181
-0.14794533168746477,0.301677378587824,0.03732990517965875
-0.16514565841393042,0.29700770859097947,0.009845298238133857
-0.13155864179988502,0.3051368356077265,-0.003873732698586602
-0.10640860704446924,0.2940022706472062,-0.032734020246125525
-0.14926644369340286,0.26651341461474143,-0.06270586746566306
-0.19810993549810027,0.23833100049741365,-0.12414170776623952
-0.19839045185611914,0.2636174074712229,-0.09224300541193622
-0.18119913621653813,0.2834473191206723,-0.009775304229973053
-0.16676795321023785,0.2918369400838682,0.02827074069299977
-0.15210395981695823,0.300500262297502,0.045441453940479305
-0.14874838519484668,0.3020391993098807,0.04932994684396401
-0.14741056339420058,0.3018751536064669,0.0399528619907968
-0.16467103752862927,0.2966919556355287,0.010811702207984452
-0.1382116482075098,0.30416694894397717,-0.0002464878161887174
-0.1059193373208089,0.29755943000505214,-0.028621479181800608
-0.14243425713936264,0.26767327227479587,-0.060674920685748195
-0.19411602177431433,0.24389318584968486,-0.11322604206373915
-0.19652332399212938,0.2613775992323223,-0.09927912437531361
-0.18359915792859102,0.2822893173998706,-0.017094564746913725
-0.1690039256068454,0.2904918628096912,0.024826985524646007
-0.15335477603322553,0.29976392005113195,0.04424401740762737
-0.14899120942228908,0.3020573026656858,0.04911650862383475
-0.14733044981118468,0.30191256103918085,0.042748538219802526
-0.16339073628151238,0.2967167881820834,0.01261156163843944
-0.1445492786200882,0.30310785525263284,0.003127318106335282
-0.10568684590712255,0.30076073748366966,-0.02452312946787754
-0.13504018447063212,0.26991026063904044,-0.05819898792405966
-0.18778273064534953,0.2512536491917831,-0.0992492754503902
-0.1957868687564128,0.2572255969769866,-0.10846476920667408
-0.18766058431666943,0.2802073429803741,-0.026380966642439777
-0.1711035318591359,0.2891927853264692,0.021439151411405222
-0.15484844172894083,0.2989113964199391,0.04269479821399336
-0.14921506132722587,0.3020614774157668,0.04886156463784443
-0.14736360253349973,0.3019330084440989,0.04474459504423959
-0.16093217938738266,0.2972196470344681,0.015557953823011169
-0.149829609249377,0.3020767452900461,0.005828303523476538
-0.10645458011153972,0.30319469534172483,-0.020690986961532067
-0.12869985684513305,0.2719898700194391,-0.056439207344600124
-0.16298930340817283,0.2984045398994017,0.009163323261003874
-0.12010290009480677,0.3063247886584027,-0.00956314570635253
-0.10980623254352354,0.28651068000007285,-0.04011957146102072
-0.1615801504676794,0.26460142358504285,-0.06937170249167866
-0.20068595897441377,0.23352655499536917,-0.13821032932506352
-0.20069890306559818,0.26728855341586366,-0.07704002876855655
-0.17845641668843285,0.28476545208413306,0.0011026287492532291
-0.16300269909388168,0.2941003262656289,0.03338723764871549
-0.15044332132802954,0.30145784307017925,0.04705345374811434
-0.14827411949328345,0.3020050568158042,0.04931345863839551
-0.1492511187398628,0.30119822275609937,0.033834088319037704
-0.1642604999003596,0.2976992587647242,0.00938454404884657
-0.12546657549347132,0.30588932625097726,-0.006764914232809114
-0.10825075427484535,0.2899775738506943,-0.0366910000235059
-0.15578191886568213,0.26541649872673495,-0.06547998819510094
-0.20013629009088638,0.23448676450930842,-0.13332049939451618
-0.1994396279519522,0.265237541772269,-0.08625917474777182
-0.17984022639494615,0.2840585055802258,-0.0049849924586486604
-0.1652506262410675,0.292767662251817,0.03034378088972883
-0.1512261430392962,0.30099313999755994,0.04632216574153061
-0.1485335891576946,0.30202739016551394,0.04935629387670181
-0.14794533168746477,0.301677378587824,0.03732990517965875
-0.16514565841393042,0.29700770859097947,0.009845298238133857
-0.13155864179988502,0.3051368356077265,-0.003873732698586602
-0.10640860704446924,0.2940022706472062,-0.032734020246125525
-0.14926644369340286,0.26651341461474143,-0.06270586746566306
-0.19810993549810027,0.23833100049741365,-0.12414170776623952
-0.19839045185611914,0.2636174074712229,-0.09224300541193622
-0.18119913621653813,0.2834473191206723,-0.009775304229973053
-0.16676795321023785,0.2918369400838682,0.02827074069299977
-0.15210395981695823,0.300500262297502,0.045441453940479305
-0.14874838519484668,0.3020391993098807,0.04932994684396401
-0.14741056339420058,0.3018751536064669,0.0399528619907968
-0.16467103752862927,0.2966919556355287,0.010811702207984452
-0.1382116482075098,0.30416694894397717,-0.0002464878161887174
-0.1059193373208089,0.29755943000505214,-0.028621479181800608
-0.14243425713936264,0.26767327227479587,-0.060674920685748195
-0.19411602177431433,0.24389318584968486,-0.11322604206373915
-0.19652332399212938,0.2613775992323223,-0.09927912437531361
-0.18359915792859102,0.2822893173998706,-0.017094564746913725
-0.1690039256068454,0.2904918628096912,0.024826985524646007
-0.15335477603322553,0.29976392005113195,0.04424401740762737
-0.14899120942228908,0.3020573026656858,0.04911650862383475
-0.14733044981118468,0.30191256103918085,0.042748538219802526
-0.16339073628151238,0.2967167881820834,0.01261156163843944
-0.1445492786200882,0.30310785525263284,0.003127318106335282
-0.10568684590712255,0.30076073748366966,-0.02452312946787754
-0.13504018447063212,0.26991026063904044,-0.05819898792405966
-0.18778273064534953,0.2512536491917831,-0.0992492754503902
-0.1957868687564128,0.2572255969769866,-0.10846476920667408
-0.18766058431666943,0.2802073429803741,-0.026380966642439777
-0.1711035318591359,0.2891927853264692,0.021439151411405222
-0.15484844172894083,0.2989113964199391,0.04269479821399336
-0.14921506132722587,0.3020614774157668,0.04886156463784443
-0.14736360253349973,0.3019330084440989,0.04474459504423959
-0.16093217938738266,0.2972196470344681,0.015557953823011169
-0.149829609249377,0.3020767452900461,0.005828303523476538
-0.10645458011153972,0.30319469534172483,-0.020690986961532067
-0.12869985684513305,0.2719898700194391,-0.056439207344600124
