0,1,2
-2.486206787084305,-23.41283910867182,-1.8775259287780053
-2.547911298957344,-23.409021849167253,-1.8713925372599913
-2.9072714843049043,-23.391767564971158,-1.8102815002308241
-3.511376445049279,-23.357863546832803,-1.632984399821732
-4.060791228948519,-23.27649279853427,-1.5167893925869698
-4.0287895440682515,-23.34677712274942,-1.5207391467842029
-3.5716940037185076,-23.40697250219881,-1.4770017822715027
-3.075906796487409,-23.413148894688597,-1.5636262253754052
-2.745992317193206,-23.38836844362159,-1.7772685860764117
-2.2956016277889653,-23.35127912014805,-2.1678476020536817
-1.7247996874629954,-23.316503765121688,-2.760457419340827
-1.3078643215273011,-23.27515713195536,-3.7040352858783887
-1.1794371221049973,-23.149943998625538,-4.9432653179350865
-1.456679654127338,-22.803728354956494,-6.431292466626671
-2.181333955887172,-21.98176018768453,-7.862177608987139
-2.6107331627505195,-21.14212501948829,-7.584955793385849
-2.2172982405344825,-21.541256264972304,-3.642698883440612
-2.144127736387804,-22.89493972250943,1.7766393227241326
-2.194351233410077,-23.09927350552843,4.081140375468065
-1.458974235985378,-23.29854505969151,1.9317216125080339
-1.2435599995188453,-23.335663303633957,-0.8770965416890935
-1.4108020305393953,-23.025268620150452,-3.628319305677572
-1.8192679811813175,-22.36239176168702,-6.516370573068032
-2.3015457620050332,-20.974706513722573,-9.55968962329343
-2.592469644927344,-19.519035013444807,-11.834504207564876
-2.9529650251212187,-18.79874884515004,-13.38805952598177
-2.9684590795104646,-18.017024058077883,-14.30214557430135
-2.947630165306853,-17.375858441046233,-14.860069433222971
-3.1260144905118765,-16.93845002547117,-15.220181710372877
-3.348580536467905,-16.620481572899596,-15.38506930974748
-3.369652884584589,-16.34163173929376,-15.658619675060065
-3.0406257786759894,-16.175717983689673,-16.06304966358851
-2.508504670443582,-16.160125512798476,-16.397927899180676
-2.3072117400880403,-16.009077883848203,-16.74109325205489
-2.1020734882736334,-15.78666018548816,-16.963791284351224
-1.9398287764520155,-15.403784787831182,-17.1137043613574
-1.78588444104386,-14.970783521388075,-17.37990578586608
-1.7722712689914537,-14.574137291413448,-17.75363073067271
-1.7788166315733704,-14.16057053288187,-18.188768524128587
-1.6973399894322447,-13.645633056645034,-18.641786862262776
-1.7583987390618387,-13.029718688299742,-19.14569742245428
-1.8022239291374238,-12.21597131525986,-19.757084904152542
-1.8367377943367167,-11.039741091963506,-20.447849346508757
-2.2061464554414654,-9.547485011164245,-21.115752970560933
-2.6619639165523594,-8.12210359834709,-21.619864381947128
-3.0196774592174114,-6.880703882358857,-21.99000448397741
-3.155424586036756,-5.687123004815661,-22.261237224643818
-3.1169160067220067,-4.636877424421165,-22.411769206571343
-2.9614451498565186,-3.7792606908039144,-22.302723230321426
-2.7424467649202,-2.7515005942727897,-21.7695125986933
-2.4967729844135045,-1.4502687403237102,-20.66811684219422
-2.186276418750734,-0.012391536607132214,-19.38697445063288
-1.9093098755561897,0.808842139828786,-17.87515721305992
-1.889860783917456,1.1246223823657602,-16.421633028487886
-1.8425919256786791,1.3783324667961163,-15.749260045695518
-1.9358066070470454,1.373982127561916,-16.00801835749411
-2.1812941086254596,1.2349997395953647,-16.92708154245792
-2.1069079126188206,0.9997227560992034,-17.17386633795481
-1.5240711410954246,0.7304058136249044,-16.626960007819115
-1.1705787775904286,0.6028816898381577,-15.838935660945287
-1.1955607920105487,0.5497681003806631,-15.028063305493207
-1.4140076242047208,0.8069617363585241,-14.749723490351993
-2.1087371633798915,1.3183394365555037,-14.956052485793428
-3.238945176944584,1.712232898031183,-15.128247751762723
-3.4536036036406035,1.6601842665148057,-15.12001728536194
-3.094170739564853,1.4710034592290104,-15.20694968283504
-2.86705296137023,1.3158275759049176,-15.305738092521345
-2.864695828306215,1.1129377916287113,-14.895929355614248
-2.670328802795627,0.8378780845860789,-14.133600022801465
-2.4851747343503154,0.4824072876322014,-13.223890159192138
-2.6470951640052403,0.3372834635891835,-12.418706598242547
-3.2396914908879717,0.6521135087941798,-12.287259103223162
-4.235914679787267,1.6854429427841109,-13.40134304591486
-5.2308412628031045,2.9159371981014015,-15.947938843110338
-5.290532427403217,2.8811456876866184,-18.992778548871872
-4.356755399754322,1.5304482917615996,-21.392584257946975
-3.2312989313192126,0.03871226708859746,-22.179091121536494
-2.7955135118941428,-1.0003113933606782,-22.09417019296947
-2.927857148978553,-1.2761716373156649,-21.158558422006596
-3.025946830196011,-0.4168357407795654,-18.640606019484828
-2.7237990369777534,0.8027478163457507,-14.86664252987048
-2.5059767749110224,1.101069426328744,-12.303988753943877
-3.436554116998199,2.6315168178392856,-13.45971393072832
-5.183892896075854,4.8204855753777665,-16.03196194703857
-6.684671023836117,5.230607688287396,-17.36807594601104
-7.067651185239382,3.994292178937214,-19.095021601036585
-6.720417728809037,1.5585315146860481,-21.005822177459414
-5.729894425202204,-1.3145838680885948,-21.98498375739932
-4.2968164947360865,-3.612822261109597,-22.024829017250887
-3.3224869139395694,-5.009363184300671,-21.6124486106068
-3.0344494896378307,-5.442051721522388,-21.08530197994392
-3.0015502150393125,-4.090631429495869,-20.30836020355911
-2.620143516400635,-0.7592982113291735,-18.259286006534367
-2.476073736449779,1.8502895305231806,-14.555506392137142
-3.1611907077688475,2.4640595434042574,-12.380444391797454
-3.8668401071428793,3.5772288343922845,-12.915657999636418
-4.032837274877137,4.608228310332079,-13.372312284309361
-4.2296911705942835,4.660703998211292,-14.09520830121089
-4.365903238461156,4.249496332080877,-15.132416577719324
-4.439860749291475,3.771262643993501,-16.393991902862595
-4.947504829383983,2.906463804014977,-18.303166807532534
-5.42812319149097,0.7342329978906118,-20.076350560096152
-4.907179437803247,-2.3792060145076115,-20.928834213463936
-3.683532424284091,-4.503747906798383,-20.712989955132834
-3.0583891269616914,-3.890493405481131,-20.003222798760056
-2.7598025454140602,-1.00161472106766,-18.27126420041186
-2.3750489081739734,1.3583780826106397,-14.771857702300167
-3.4713430120237385,2.2348256543064093,-12.391304777917702
-6.00310293199179,4.126807389853046,-13.746628785939848
-8.038125020858475,4.676431336632038,-17.207909945726385
-7.063735735752089,1.9542944272629885,-21.465767417160205
-3.9051272709771756,-2.2538781419258465,-22.781317542925862
-2.4734673437874637,-4.767053729760448,-22.330899993028922
-2.5580220432676226,-5.433988017145239,-21.90843562670034
-2.666627046072693,-5.5260805200041405,-21.636264902869797
-2.688479194621018,-5.08026869079379,-21.271400900648253
-2.7805639515797025,-3.0167742780497995,-20.196653715909036
-2.5540209397891505,0.06794828136485837,-17.120082628248195
-2.898302641898217,1.4066467189221958,-13.011929834506871
-5.011057890225134,2.536798275784468,-13.329318334844928
-7.182112211480324,4.478793168016589,-16.836013216210166
-8.090498635624758,3.946828532982922,-19.1758266878319
-7.291979672541245,2.2970975471441712,-20.790174779113723
-5.815200700917257,0.6707328389116227,-21.601923028221194
-4.566129515630754,-1.3577079007471795,-21.858895627715604
-3.7451460746553584,-4.171617772862804,-21.631907547788245
-3.7007833823368665,-5.807889445749153,-20.764347598686964
-3.540149207424495,-3.647753975961621,-19.775953250931632
-3.221693889067614,0.3113169961787301,-17.96148683898626
-3.944255321175694,2.876978861303423,-15.855651929271199
-5.095547664539268,3.6768567764357027,-14.002308771834684
-5.720879880106439,4.0340433264063265,-12.902542576946843
-6.113441089426986,3.8590399085428664,-13.076789524005594
-6.32446684561452,3.5099997916860737,-14.980226621363336
-6.380272182891402,2.4068005964067485,-18.379192842910122
-5.468017347514367,-0.9609325176365489,-20.957863225689458
-4.026594803290285,-3.9955399523708284,-21.119635602587714
-3.480269465545901,-5.4995830688736635,-20.91196039190939
-3.5262560412795114,-5.66536056217756,-20.782834582904435
-3.9175082965331143,-5.161834154235087,-20.91852587737815
-4.043643081085284,-4.253163241795102,-20.904037792641468
-3.730355855540453,-2.638863736655786,-20.092252879181615
-3.109390654188524,-0.7657555496084161,-17.884823601858958
-2.5322659771951246,0.05822018055847665,-14.609726253432989
-2.456632868006014,0.005300748671772715,-11.7754857857915
-3.92143583404331,1.9107908124790942,-13.316926983217556
-6.167393153593251,3.932462261864725,-18.131925873630436
-7.137784601279381,2.0240584648042983,-21.974689938658546
-6.511362846262487,-1.4983709485075907,-22.855232747723157
-5.070459033194544,-3.6891480129840213,-22.713481193163744
-3.5529447454984138,-4.3151393870853205,-22.42246189343345
-2.6307718369119706,-4.631741945343567,-22.22060855928022
-2.250294892079987,-4.882916983064582,-21.932327918519363
-2.399770583431987,-3.709903668371913,-21.073058039900943
-2.708285092180746,-0.8142618579514578,-18.10403166526619
-2.7401998808098162,0.8054353099581721,-13.098453039920336
-3.6558067671212937,1.0494839691853195,-11.835957124985788
-5.792165228252494,3.551834528066196,-16.942037467963196
-7.364813160944907,2.6448503212098604,-21.459938397117885
-6.127879776878707,-0.5840293526456429,-22.97304786148862
-4.015784160451223,-3.1927519698804536,-22.996730146963085
-2.6705907076819537,-4.033972115084522,-22.5588334012505
-2.162167702261398,-4.441177642073486,-22.21098033331021
-2.209058703084425,-4.858452411431522,-21.928505431635735
-2.588372211424025,-4.256464708531034,-21.406460255524582
-2.8783463997041987,-1.9350214115761268,-19.573469702340468
-2.739340298817911,0.2248379236125056,-15.526864509443474
-3.114099757897721,0.8151418413794197,-12.06111233593089
-5.0702397901936145,2.6852558207691266,-14.206154567943969
-7.193409981184287,4.351759377071761,-18.30008296236877
-7.98579527288801,2.9604009739848465,-20.55675395089113
-7.132390597831869,0.01620814671380727,-21.93806177563016
-5.263838364538328,-2.74920322113498,-22.33779434885982
-3.541031932032319,-4.449785666672588,-22.071084429296967
-2.5263792513209453,-5.382201169838142,-21.739679212450664
-2.2968580105138563,-5.64586861188646,-21.342217706059685
-2.3054040991891016,-4.094544244470591,-20.465067416087724
-2.23904891513184,-0.9120443094522512,-17.566069269253337
-2.5731379886042642,0.9733089476367291,-12.875507803442774
-3.890991605794441,1.4540155765946081,-12.174621250345504
-5.650176987546454,3.6962491252857745,-16.27036898089599
-6.796106675047161,4.068004050220699,-19.503385985113685
-6.678416206531828,2.3840695546254373,-21.147819164256035
-5.566551144672165,-0.07763883710513625,-21.860468507981484
-4.227824068879346,-2.5404829244686935,-22.018224999642797
-3.106461543596641,-4.686824682163163,-21.71494133987398
-2.3921327813138253,-5.719773764778249,-21.190648962592586
-2.471136743610546,-5.034244062877814,-20.62947494622299
-2.680781107242443,-2.1208176218738712,-18.893393758557977
-2.7012187886967594,1.2222353792130451,-14.967539740784616
-3.6837943064397463,2.163061397013702,-12.44170722781321
-5.659686830440648,3.637178153636103,-13.684309254745996
-7.2285198671877495,4.942481000224232,-15.370120638902709
-7.503918987355158,4.491141643906837,-17.481056591437763
-6.755483984072782,2.4111605893731722,-19.56157786839542
-5.457761055759,-0.034080815732587866,-21.110112958840542
-4.226379497251284,-2.774482099607603,-21.55402009944246
-3.423004577122871,-5.217386108593507,-21.26582312420049
-2.99214352775748,-5.452515836086537,-20.7016080437266
-2.849623888773378,-3.180272245493873,-19.420491471038446
-2.6440377195223723,-0.17187342623047625,-15.724640299462775
-2.814672855763121,0.5562358191023561,-11.380206905920726
-4.449597419914504,1.8248390239840657,-12.702344200808163
-6.723583243607805,3.8397911049627105,-17.858905588660072
-6.7573744731364815,1.9286245233231885,-22.094467912520546
-4.33613041507838,-1.8713313417141255,-22.981591219320336
-2.631300775186383,-4.5755359457722395,-22.45056755822055
-2.163081328682889,-5.077237777818237,-21.93846416247079
-2.3600320869190257,-5.426363581901178,-21.604328461946427
-2.6479591100997535,-5.3456655702121285,-21.314330631820834
-2.8077542382576315,-3.5735379651291153,-20.519231387845117
-2.647832498430753,-0.7835134980273485,-17.746779391362058
-2.4240907157709293,0.30262777658472645,-13.039562778839112
-3.0195543741500512,0.26558078720306677,-11.681656748295099
-4.927439468797396,2.895068816890662,-16.200251215409597
-6.858691091290625,3.4739632893246757,-20.40403786179698
-7.033310061048468,1.2076309174593727,-22.089339599637174
-6.0634190367106955,-1.3691573941195054,-22.59646624881128
-4.530054535621609,-3.2391229181868355,-22.447889808438852
-3.070738325356988,-4.544734796095378,-22.060984415083027
-2.478684688069822,-5.50991303611235,-21.63625790633797
-2.729791773431257,-6.260875002463172,-21.338054686709643
-3.139650689165319,-5.722543678539986,-20.98485589649923
-3.197519213482312,-3.11118109830298,-19.54040979338349
-2.750286143119861,0.028180113809920887,-15.775601432734494
-2.6167853293614214,0.8826249541128929,-12.095621626074228
-3.4482971357111243,1.7455885600393133,-12.760577552515247
-4.620525772977553,4.60781347052356,-15.98616367269042
-6.128738199246804,5.492604356277208,-18.687826346952765
-6.3952250006580895,2.4724764660924192,-21.645995493188078
-4.324197258092155,-2.448852743658566,-22.81518770166423
-2.388475347452057,-5.1805648826506365,-22.298843166648034
-1.8187935174602334,-5.3991377329569366,-21.8478839810466
-1.764955920015442,-5.245341737091461,-21.649405059971116
-1.8334913382913527,-4.9773873698818925,-21.520195674311267
-2.1413019300416773,-3.5453343280189475,-20.845709546221848
-2.3888202098528355,-1.1077283039354227,-18.19697249465152
-2.392544402108653,0.14480804685608065,-13.804154780815992
-2.819264377756589,-0.0032015735378382315,-11.532395515991473
-4.709186494637112,2.235543892904786,-14.816872201814801
-7.23941520795438,3.505529634747266,-19.375681670336814
-7.038381923894352,1.4328370653895692,-22.295864884071523
-4.279318312240534,-1.6072529444593613,-23.07607892028085
-2.88569019537172,-3.444217474955133,-22.756853820596113
-2.4401955185093143,-4.245603792301513,-22.312877388310255
-2.2421442629598345,-4.787667766152952,-22.037831960673355
-2.2449433581978995,-4.776790775968231,-21.924590168643864
-2.399869247163211,-4.433895213987148,-21.89064020728939
-2.6365276200052126,-4.112119341338765,-21.85193907668141
-2.796309873045173,-4.066025374370701,-21.78467610711277
-2.9572656465784934,-4.288987550733826,-21.724898878725234
-3.1367791963851266,-4.612434378115915,-21.686062475721116
-3.2852564809154767,-4.679116480513133,-21.76956517991989
-3.3088780231529618,-4.3245493686163705,-22.068391109938645
-3.1340948536517725,-3.805363166863006,-22.330110560903645
-2.901032838477631,-3.6015360231451723,-22.474818697781664
-2.730840625323749,-3.7613167082410657,-22.59147541338629
-2.617877246948747,-3.9440959727087974,-22.651684205802866
-2.5871758479804887,-4.081316716569631,-22.68394246962269
-2.597992206034646,-4.280973184454271,-22.691771602879996
-2.638732798880675,-4.603032523455935,-22.668762019933602
-2.7304977890987736,-4.967531545894159,-22.62623557745964
-2.9068372799940456,-5.459573784473379,-22.514442578852915
-2.8428707018783794,-6.4711575505044365,-22.2334002943608
-2.65742378253341,-10.792492472465431,-17.827176640154736
-2.5477270829121226,-23.409029861323916,-1.871428045904602
-2.9075021599822124,-23.39176187203808,-1.8102097930358874
-3.51260728633361,-23.357643268163788,-1.6327066030848219
-4.061432094535148,-23.276523038792934,-1.516711106734995
-4.028655633471704,-23.346808897669234,-1.5206868700433547
-3.5718347407384243,-23.406976913387858,-1.4769206674449549
-3.076012835373169,-23.413156602777335,-1.5635698769046504
-2.7457271991385768,-23.388344598830546,-1.7774987016258528
-2.295260070934239,-23.351262954385238,-2.168192275587859
-1.724413027578819,-23.316511270848974,-2.7611361980205347
-1.3078020368135066,-23.275100317080145,-3.704583117796485
-1.179734298555588,-23.149854231040315,-4.944080952527715
-1.4580115352160514,-22.803910794864752,-6.4327729161241365
