0,1,2
-2.147736606922463,-22.758819822131606,0.537301831614399
-2.2446362885955757,-22.78697601040798,0.5545774674010326
-2.841329980946358,-23.026061411195357,0.6650899800710999
-3.835704957422452,-23.576673668757135,0.8575985457779158
-4.383072587868909,-23.72422347457712,0.9459694812315995
-4.3446236215191085,-23.61776011676158,0.9653656971865743
-3.681605524426747,-23.43917877923576,1.044030062863174
-3.11393212716548,-23.391391456847348,0.9583793168376408
-2.9155239442307366,-23.565999197668496,0.7347502224233876
-2.5163091360926844,-23.66076118384413,0.3274610102989631
-1.98831056622566,-23.713497655054805,-0.2812262710304901
-1.5864057474094964,-23.662919623537086,-1.2256975190466757
-1.5822474812744318,-23.66959439363758,-2.509280633427767
-2.0114587031161766,-23.621349406481123,-4.117900525136421
-2.803340992040747,-23.364380759054214,-5.918810367102438
-3.306804297465733,-23.22634440172193,-6.38281361629517
-2.343008531815759,-23.317969574105746,-2.0029152160197503
-2.2058352472798686,-23.124706822875964,4.162193332102032
-1.8550921793072757,-22.16154300920014,6.302376406934004
-1.4164394124273672,-23.678189907516863,4.424439976952546
-1.229359819539467,-23.974047959129905,1.5645537316488443
-1.4530558965928706,-23.822731155855795,-1.2347838348988656
-1.933657938324529,-23.419347482114013,-4.241500617792569
-2.6318382526277087,-22.529465704484682,-7.6333652265311205
-3.4962375346722974,-21.255673989723512,-10.243591783592063
-3.792687932013084,-20.41292402005377,-11.638101625351057
-3.7449839599112775,-19.637786649028627,-12.529292751691408
-3.6468447104576978,-19.049835676215693,-13.105676910699126
-3.650513375796951,-18.680184878466747,-13.473239153415337
-3.581241828662016,-18.43064586477617,-13.648242345597538
-3.2381572660248357,-18.21939557914821,-13.979754948316724
-2.70640202634596,-18.112230392405124,-14.479158396654682
-2.133635078262632,-18.193040494912434,-14.954035452862655
-1.8015884735972387,-18.16780000170965,-15.539129579898548
-1.578970603757513,-18.065629382524325,-16.017448691637984
-1.4260806505142525,-17.763450009257078,-16.379880819329877
-1.3526143725158495,-17.372449545645985,-16.73375275464487
-1.3268632800645848,-16.985659743156635,-17.154069269477265
-1.3000598403195283,-16.558693940901694,-17.562450207218134
-1.2476668980873198,-16.02936728120032,-17.94394597755869
-1.2104864787633294,-15.367066665597344,-18.367448867770435
-1.2361370885315384,-14.512476954133966,-18.88541406905717
-1.5620872133374504,-13.402692816982732,-19.60865032490292
-2.040633534103315,-11.991617974175865,-20.527691376449148
-2.6096489263856055,-10.63125545304042,-21.347398211619772
-3.00873121965461,-9.397810240084013,-21.834486405137508
-3.282786136888924,-8.197407797083546,-22.401924336871044
-3.457924600092994,-7.072027696693583,-22.957983682246045
-3.533166329056503,-6.054672160063338,-23.206068312674148
-3.577620386608239,-4.720362999611511,-23.08727461381855
-3.4588322902873054,-2.967081936397955,-22.419040897136107
-3.221857330392827,-0.9185656407079077,-21.483577133583378
-2.9604831819880277,0.5565760889523086,-20.144683593070354
-2.8189122664499475,1.3856079259607679,-18.75039688202738
-2.6943746764497893,1.8900674476050072,-18.068447005843527
-2.7862006341310144,1.786753120508737,-18.341666956961042
-3.1126064213313556,1.2720391630261625,-19.270503948121753
-3.0167814350935487,0.8765519607092565,-19.52250428411454
-2.1412529003676055,0.7681537252316131,-19.065269368576377
-1.3600931738459225,0.829907296188321,-18.343407496366133
-1.2350683551971873,1.0145779528114331,-17.50739521529043
-1.3790116089659672,1.3679003450977747,-17.207556029469206
-2.3239523147110397,1.6523069301035667,-17.443846559429662
-3.6986051467454235,1.8138008599829718,-17.60836905462671
-3.9608545438967244,1.7212818510218673,-17.59232692077731
-3.5496635472285276,1.4993524250945307,-17.68953196598081
-3.312793800246643,1.25477196777898,-17.78958192490477
-3.4072867488058307,1.1137205533339467,-17.359405423898473
-3.2515166984936394,1.0938994778911986,-16.57341248297851
-3.0383128965706074,1.0159974920908779,-15.622459897279207
-3.2476805266941047,1.104341376302047,-14.743704716729095
-4.156571979159233,1.4795751338421148,-14.478933475865071
-5.567877532851755,2.207731536704788,-15.453957835549318
-6.682722491264709,2.644392772292394,-17.954585641366403
-6.359730544401387,1.7411335422192167,-20.935248331416133
-5.134411107707169,-0.32425264399321857,-22.90558248692877
-3.852936327814087,-2.0861147377177574,-23.388873773476252
-3.3666250867271317,-3.1923658320746324,-23.20523809551993
-3.5827134684117303,-3.3054585674498083,-22.477288034243905
-3.858882435026291,-1.8111544966266746,-20.492139075783896
-3.5595996579955105,0.6780353382450952,-17.178505060365264
-3.2436855588918334,2.0914598742155524,-14.497425489303518
-4.615455351528293,3.4556080174564197,-15.469125754431616
-6.800720912812064,4.608418919487031,-17.932397580680277
-8.178233306177644,4.2964177445253995,-19.15816425398926
-8.389110041868841,2.4860996166029037,-20.594514216522278
-7.800839591154131,-0.47082192729979666,-22.01923969099405
-6.479075620927144,-3.6191648105694862,-22.67960218594052
-4.826913934453242,-6.022717623991861,-22.550099062017374
-3.627017431206796,-7.471710991893986,-22.06287096729197
-3.1465841818633002,-7.91325119885828,-21.57089573920096
-3.411563112360172,-6.346035159216994,-21.198270298911016
-3.530745797312137,-2.0315630025853118,-20.089758127749
-3.364279012962856,2.225916532264906,-16.837077669402266
-4.06711743967399,3.722917340040558,-14.367358152763977
-4.99967760867638,4.651798463378594,-14.898081620321168
-5.2077318326613025,5.553872900554101,-15.394639133294131
-5.434253185485719,5.338715486779778,-16.200270432134115
-5.6058633318412605,4.498707879660029,-17.311323298001625
-5.659869304161722,3.540267763679045,-18.56857879029708
-6.115439951292824,1.8719323267746975,-20.242489768353934
-6.28973094933829,-1.1213270540500855,-21.50585552095531
-5.361308217982579,-4.700267985199842,-21.788466113213808
-4.102796812463329,-6.9309034654011015,-21.25170158187697
-3.639720746756502,-6.116206889303722,-20.924207283856994
-3.6682081885085944,-2.3618615765948987,-20.056352229906356
-3.2758995539821987,1.5537161392156034,-17.06081970495785
-4.5190716145348855,3.342723285171389,-14.352636867932747
-7.74117019493657,4.554765352105507,-15.46885991784859
-9.535460048149469,3.9821311097662946,-19.01688845481094
-7.804416217421959,0.16082006399304516,-23.054958030905702
-4.176006149457267,-4.4049052910582205,-24.054418362537604
-2.5343183700740144,-7.12472042320649,-23.216585410888477
-2.672502236983137,-7.884077919800549,-22.5063328534415
-2.782575135214441,-7.969239642468178,-22.25612365959431
-2.8650593501076598,-7.441873013410174,-22.115736903650248
-3.2899294775083567,-5.001742506664777,-21.553671395810262
-3.33052554677462,-0.6849176733504108,-19.248955585396185
-3.6007467014877115,2.3316507517830067,-15.223888178488313
-6.337298457545322,3.4598015712052996,-15.180420818223578
-8.746661224010301,4.09193049522931,-18.72970984059497
-9.325392668496402,2.64327764146165,-20.93338648887537
-8.26919751983798,0.5626784758389974,-22.336807630729705
-6.668469381674746,-1.2661390221053321,-22.972991311661517
-5.255537932179176,-3.4752906197195026,-23.033282394626035
-4.178521373800913,-6.507841308155635,-22.440283738851633
-3.931531145520804,-8.246807606924913,-21.26878889307305
-4.353305959513611,-5.661061774301848,-20.88841937669938
-4.334792479078533,-0.5542168786450616,-19.993365818834008
-5.165661087092159,3.08627706224489,-18.043726229932687
-6.5375416335464855,4.293666398155219,-15.972356415545866
-7.404710966174378,4.780074572686339,-14.62660201763928
-7.861893724363467,4.358082154805681,-14.809003172447145
-7.8805448484921445,3.3736535793080327,-16.91149997391921
-7.631418404446446,1.2050538242785354,-20.139903547619404
-6.300438717310223,-3.001404147347634,-22.181255376696825
-4.738520198707788,-6.212574535102487,-22.086582913356516
-4.003453625140441,-7.821998972702197,-21.751561493760907
-4.103173949417357,-7.985903137307775,-21.59133373772775
-4.536755713107562,-7.467658530719829,-21.736419070165514
-4.591996292301298,-6.493298274136292,-21.91513293582301
-4.306695701991535,-4.5808957892906275,-21.552801187572616
-3.776674048203674,-1.9780059136904593,-19.946566457715633
-3.168139328385152,-0.04083285321651153,-16.987934691076376
-3.090170424794297,0.9988072872774361,-13.99048878672956
-5.117803980906202,2.7277585157648443,-15.329404650381004
-7.54896553900667,3.5706438260795488,-20.128041569925763
-8.22748713553481,0.41588971681793285,-23.512996521584096
-7.1308990034598345,-3.778886139242279,-23.617206829569774
-5.29472411028929,-6.198067102728443,-22.794136398669657
-3.8871017421480394,-6.774417586899448,-22.857110912104343
-2.986314968532723,-7.014404073335863,-22.972372170900453
-2.461525986585158,-7.249637229924992,-22.781469253216763
-2.6726575340479295,-5.884402675349191,-22.225654151475688
-3.472870265413241,-2.0274757020193666,-20.010520547572064
-3.55433355998791,1.4061404414209824,-15.347714633168565
-4.691136706984267,2.347561026642743,-13.638031821327063
-7.367471000107642,3.453404168016026,-18.77699238870238
-8.66008482880564,1.0653102799417264,-22.900666094015946
-6.841058393909283,-2.6900927738166214,-24.112150949070447
-4.247718166178474,-5.59122559886257,-23.744995694159723
-2.945273842449054,-6.3723229112302,-23.466776623059598
-2.41221184377374,-6.730067454187249,-23.245570038711037
-2.4880993451842572,-7.16356116096695,-22.91946929621669
-2.963134905877147,-6.4642976583578395,-22.53342135491313
-3.5842309182779903,-3.563804527251437,-21.261675560497412
-3.569852041495902,-0.00019183476572881553,-17.783567122736066
-3.9667687795176874,1.9722206678884688,-14.1115588633353
-6.492940567837051,3.202001012408422,-16.087345693708755
-8.62430475520031,3.2465853086329193,-20.008756814007622
-9.037853027121706,1.1071719592463138,-21.899345837855275
-8.04654319944394,-2.068022775571511,-23.027260433344555
-6.075223945296762,-4.94221558684438,-23.286575735070983
-4.238570719865708,-6.726880482311381,-22.90583309331368
-3.0591590621455795,-7.722956659322541,-22.514424366737813
-2.655449944054701,-8.019281835369702,-22.105233540490268
-2.670763679980775,-6.203283556439065,-21.71861471415888
-2.8537036272769067,-1.9947116142401253,-19.584743225324306
-3.272437457355308,1.79637060871868,-15.089725053577897
-4.933431272081169,2.877369947950125,-13.870151724716878
-7.04121524382724,3.73555407055333,-18.298513719988502
-8.0074515999068,2.8884487372274945,-21.347431846071647
-7.697966075525766,0.6214276163557724,-22.630335150479294
-6.466449467353385,-2.088606912540038,-23.088564600016667
-5.012347051116322,-4.703394272995226,-23.040292873586722
-3.586706995181713,-7.022711447613605,-22.533480211370502
