0,1,2,3,4
0.0,0.2556231767915859,0.47662540360715466,0.5112463535831744,0.544262410640625
0.0,0.2490876536678459,0.49817530733569226,0.6901789335009094,0.7020731750509606
0.0,0.14504640114199938,0.29009280228399736,0.43513920342599555,0.5801856045679941
0.0,0.07118972012086683,0.14237944024173363,0.21356916036260043,0.2847588804834676
0.0,0.05203323472531413,0.10406646945063208,0.15609970417594934,0.20813293890126383
0.0,0.2516713046242937,0.5033426092485844,0.7550139138728753,0.8587930012875026
0.0,0.2829687643413683,0.539179997316423,0.5448039245152312,0.554288212005104
0.0,0.106340488814789,0.21268097762957838,0.31902146644436663,0.4253619552591575
0.0,0.29852290708159807,0.5970458141631947,0.8886248456781707,0.8955687212447923
0.0,0.6069030162806226,1.2138060325612474,1.6601510510596924,1.7880807545256003
0.0,0.5814894735788686,1.162978947157738,1.7444684207366064,2.3259578943154744
0.0,0.3860636688786481,0.772127337757297,1.1581910066359455,1.5442546755145945
0.0,0.7596552381950928,1.1385621763607607,1.5003344071208864,1.519310476390185
0.0,0.2929308274259768,0.5858616548519533,0.8787924822779295,1.0422612478851623
0.0,0.5088763749594954,0.9900680673744265,1.0177527499189911,1.0594952198019367
0.0,0.6849186673712304,1.1828458492483092,1.3064216846526369,1.369837334742461
0.0,0.26796325110805863,0.5359265022161195,0.8038897533241801,1.0718530044322396
0.0,0.6408980154680294,1.281796030936059,1.4738123605881497,1.6811670106263499
0.0,1.0181753671091884,1.4727774905195565,1.4847043681620322,1.527353996251331
0.0,0.31544430375437366,0.6308886075087478,0.9463329112631214,1.0926621097934164
0.0,0.35859771250764505,0.7171954250152897,1.0757931375229346,1.0856546685252284
0.0,0.40622593378555494,0.8124518675711088,1.2186778013566621,1.4641601098121546
0.0,0.3163545775304614,0.6327091550609241,0.9490637325913867,1.2654183101218484
0.0,0.577157533281034,1.1543150665620678,1.3634229739564099,1.3695937975288093
0.0,0.6814633912508241,1.362926782501647,2.0443901737524706,2.1535032738772784
0.0,0.388699952296373,0.7773999045927454,1.1660998568891174,1.5547998091854909
0.0,0.5642542546640497,1.128508509328098,1.6927627639921468,1.8045234501170855
0.0,0.6634196509760807,1.3268393019521612,1.5390131946941357,1.5430463031814783
0.0,1.2924800608875773,2.584960121775155,3.1461499925063827,3.257972360205532
0.0,1.4629636411260667,2.0600353443141515,2.0661885615642905,2.2205250349522996
0.0,0.5968146123973392,1.1936292247946798,1.7904438371920202,1.976984865373862
0.0,0.1632909021129783,0.32658180422595745,0.4898727063389354,0.6531636084519159
0.0,0.13354477126971176,0.26708954253942285,0.400634313809134,0.5341790850788448
0.0,0.12523014174603275,0.25046028349206584,0.3756904252380989,0.5009205669841319
0.0,0.06304134930317394,0.12608269860634835,0.18912404790952242,0.25216539721269526
0.0,0.08855551001066429,0.177111020021328,0.2656665300319919,0.35422204004265534
0.0,0.05932309988710505,0.11864619977421181,0.17796929966131825,0.23729239954842296
0.0,0.04334115267253683,0.0866823053450742,0.13002345801761248,0.17336461069014844
0.0,0.09320654186704468,0.18641308373408733,0.2796196256011322,0.37282616746817415
0.0,0.14817836022116931,0.2963567204423377,0.44453508066350594,0.5927134408846743
0.0,0.08185347148897347,0.16370694297794774,0.2455604144669219,0.32741388595589543
0.0,0.04915862493712006,0.098317249874239,0.1474758748113577,0.19663449974847805
0.0,0.07789501765378315,0.15579003530756558,0.23368505296134812,0.3115800706151313
0.0,0.10118849156521813,0.20237698313043634,0.3035654746956548,0.4047539662608725
0.0,0.06239852782694382,0.12479705565388687,0.18719558348082999,0.24959411130777415
0.0,0.1291155044090337,0.25823100881806704,0.3873465132271006,0.5164620176361345
0.0,0.6391322432216444,1.2782644864432884,1.9173967296649341,2.5565289728865768
0.0,0.8731760961484633,1.4154738471320916,1.656933812983987,1.7463521922969252
0.0,1.3792286628313797,2.758457325662759,2.9357991381618698,2.9793599144331906
0.0,1.2323917939208495,2.4647835878416973,3.485382248081547,3.550448210875548
0.0,1.5652727003765123,1.716887064192222,1.7770868627977319,1.8163019103240134
0.0,0.26622118052795873,0.5324423610559181,0.7986635415838773,0.9927910577137187
0.0,0.6592023087262804,1.3184046174525608,1.7962053116859076,1.904529086567149
0.0,0.9262711993333673,1.8525423986667344,2.7788135980001014,3.1548953592408955
0.0,1.2323776107643256,2.2670343853975656,2.2880352412044975,2.2979304978937227
0.0,0.9038404087135874,1.8076808174271755,2.2971251547524694,2.471470958354494
0.0,0.8506485339396924,1.6728313415189822,1.701297067879385,1.7604348491798867
0.0,0.27429060638204233,0.5485812127640858,0.8228718191461286,1.0971624255281716
0.0,0.20711949156980253,0.41423898313960583,0.6213584747094086,0.8004484640900439
0.0,0.427215537792142,0.5570034746102703,0.5581955582946527,0.5845037623134506
0.0,0.12790853764043528,0.2558170752808704,0.3837256129213055,0.5116341505617408
0.0,0.09479348396983442,0.18958696793966937,0.28438045190950406,0.34034058522139676
0.0,0.1186186263085048,0.23723725261700995,0.2814387182226308,0.2913855444409164
0.0,0.10529423151823933,0.2105884630364786,0.28213896721222087,0.3027570503742109
0.0,0.17456915837328438,0.34913831674656887,0.5237074751198533,0.6982766334931376
0.0,0.16818857085736938,0.3363771417147387,0.5045657125721085,0.6253479175226084
0.0,0.3309563152169416,0.6225053372590181,0.6364104309498043,0.6619126304338835
0.0,0.3453507493265925,0.6907014986531845,0.7104832619755143,0.71271317222923
0.0,0.7693543691349883,0.9467184254992628,1.0799359427901292,1.153006578778824
0.0,1.4465211814870587,1.9658371358630538,2.143330705188062,2.160855491564037
0.0,0.6219247160847251,1.2438494321694502,1.8657741482541752,2.032533117851814
0.0,1.6188379934446304,1.8387577647432607,1.8412039398978526,1.9824884239137546
0.0,1.2632531078843985,1.8476416569188217,2.2837990346979065,2.5265062157687983
0.0,1.1485534983097532,2.2971069966195077,3.354828152486353,3.445660494929262
0.0,1.8957142794661426,3.254833377305376,3.791428558932286,3.9618524475235826
0.0,1.9029739159597985,1.9407713883232383,2.3150021598011854,2.6036982090124785
0.0,1.0433279952378,2.0866559904755992,2.2211844157917437,2.322245541325582
0.0,0.7120365019158441,1.4240730038316887,1.5407949956441953,1.671959708284285
0.0,0.6000804827875527,1.1032239333852205,1.2001609655751058,1.2583176329233403
0.0,0.3396757022428792,0.6793514044857593,1.0190271067286383,1.3587028089715183
0.0,0.42426676185953305,0.8485335237190659,1.2728002855785987,1.411543696678629
0.0,1.187607192569843,1.521270042451505,1.8648845534261356,2.0629204777746275
0.0,0.8504641235111031,1.1176393561626043,1.3570552608011535,1.460745669615633
0.0,0.3733383645452414,0.7466767290904828,1.1200150936357243,1.493353458180966
0.0,0.23419923906303747,0.4683984781260748,0.7025977171891118,0.9367969562521492
0.0,0.3169748911394694,0.6339497822789397,0.9509246734184086,1.267899564557879
0.0,0.6590351528371393,1.31807030567428,1.8935230965701972,1.9471233559726142
0.0,1.1971182424684488,2.1268109066436707,2.3942364849368962,2.426374617700752
0.0,1.0574923949494874,1.9616664476739758,2.1149847898989753,2.4302408417720724
0.0,0.8459960350212969,1.618427489119849,1.6919920700425937,1.8405659895935589
0.0,0.7853525318196258,1.4642855183850878,1.570705063639251,1.6679649087891855
0.0,0.782576135918939,1.2799853348142456,1.428251817000166,1.5651522718378788
0.0,0.35706167722318627,0.7141233544463726,1.07118503166956,1.227725146307677
0.0,1.0563223264753063,1.2037713156976437,1.4492433759998553,1.521270042451505
0.0,0.6465702690493649,1.2597690281390526,1.2931405380987304,1.487678307125996
0.0,0.18054114141350017,0.3610822828270003,0.5416234242405001,0.7221645656540003
0.0,0.07664122383858903,0.1532824476771788,0.22992367151576848,0.30656489535435766
0.0,0.2572053880919533,0.5144107761839071,0.7716161642758608,1.028821552367814
0.0,0.3723739071981853,0.7447478143963706,1.117121721594556,1.4894956287927414
0.0,0.5862049077063662,1.1724098154127318,1.758614723119097,1.8630980132320947
0.0,0.9424719294238402,1.760465261189099,1.79039723473274,1.884943858847682
0.0,1.0482114100150348,2.0964228200300683,2.461408155410097,2.4786522290518764
0.0,1.0837549873599528,1.8473358181721249,2.1675099747199043,2.2112529405174226
0.0,0.9312445420710576,1.4752892888533473,1.520467882174839,1.529574973647451
0.0,0.5339543731882589,1.067908746376519,1.2279654217290228,1.2572454491673426
0.0,0.8585229077758383,1.41146796175846,1.444610998769529,1.4481407320984918
0.0,1.1533500730120967,1.756447095701879,1.8179369486391557,1.8704944793871703
0.0,0.9196175900034061,1.0623859672933234,1.1176393561626043,1.3460979378861047
0.0,0.6094263293550584,1.2188526587101167,1.7517039796437055,1.8282789880651749
0.0,0.5213710115007922,1.042742023001585,1.2588463094996032,1.3006521538551392
0.0,0.7546825891717922,1.5093651783435846,1.893214082473493,2.060321905606322
0.0,0.8992799399233724,1.7985598798467444,2.697839819770117,2.7676835647233697
0.0,0.7232872785380597,1.4465745570761186,2.1698618356141783,2.8931491141522376
0.0,0.7027645070444999,1.405529014088999,2.1082935211334988,2.210223455725048
0.0,0.7096360750587131,1.4192721501174257,1.5393046905062542,1.681875552917857
0.0,0.5128200025420182,0.9186810682253588,0.9877619227691401,0.9936815365355448
