kSimilarSearch,poseBlending,EWMA
0.00040779999999962513,0.0005058000000000007,5.200000000016303e-05
0.00036039999999992745,0.00042149999999985255,5.990000000011264e-05
0.0003367000000000786,0.0004183000000006487,4.7899999999323484e-05
0.0005047000000004687,0.0004224999999999923,4.33000000006345e-05
0.0003410999999999831,0.0004255999999998039,4.2499999999279225e-05
0.0003361999999995646,0.0004195999999998534,7.780000000057186e-05
0.0003370000000000317,0.0004204000000003205,4.169999999970031e-05
0.00033890000000003084,0.0004197999999995261,4.280000000012052e-05
0.0003364000000001255,0.00042309999999989856,4.3699999999979866e-05
0.00033740000000026527,0.00041920000000050806,4.1000000000401826e-05
0.00033860000000007773,0.00042099999999933857,5.249999999978883e-05
0.0003363999999992373,0.00042260000000027276,4.1399999999747195e-05
0.000335200000000313,0.00042049999999971277,4.169999999970031e-05
0.0003337999999999397,0.00042130000000017986,4.1000000000401826e-05
0.000333600000000267,0.00042149999999985255,4.169999999970031e-05
0.0003361999999995646,0.000499700000000658,4.2000000000541604e-05
0.00033560000000054657,0.0006138999999993899,4.1500000000027626e-05
0.00033969999999960976,0.0005500999999998868,4.109999999979408e-05
0.00033610000000017237,0.0007846000000002462,4.179999999998074e-05
0.00033469999999979905,0.0005131000000000441,4.169999999970031e-05
0.0003364000000001255,0.0005911000000002886,4.1500000000027626e-05
0.0005404999999996107,0.0004252999999998508,4.120000000007451e-05
0.000516000000000183,0.0004195999999998534,4.120000000007451e-05
0.00048320000000057206,0.00042049999999971277,4.230000000049472e-05
0.00047579999999936007,0.0004224000000006001,4.099999999951365e-05
0.0004705000000004844,0.0004203000000000401,4.160000000030806e-05
0.0004486999999997465,0.0004355000000000331,8.780000000019328e-05
0.0004436999999999358,0.0004222000000000392,4.109999999979408e-05
0.00044070000000040466,0.0004219000000000861,4.0900000000121395e-05
0.0004632999999998333,0.0004276999999994757,4.0899999999233216e-05
0.0004571000000002101,0.00041989999999980654,8.390000000080278e-05
0.0003368999999997513,0.0004233000000004594,4.319999999946589e-05
0.0003491999999996054,0.000424800000000225,4.109999999979408e-05
0.0003348000000000795,0.00042039999999943234,4.1500000000027626e-05
0.00033390000000022013,0.00042410000000003834,4.2000000000541604e-05
0.00033550000000026614,0.0004191000000002276,4.1500000000027626e-05
0.00033580000000021926,0.00042260000000027276,4.1399999999747195e-05
0.0003352999999997053,0.00042389999999947747,4.0799999999840963e-05
0.00045270000000030564,0.0004211000000005072,4.67000000003992e-05
0.00037459999999978066,0.00042359999999952436,7.909999999977657e-05
0.0003294999999994275,0.00042570000000008434,0.00011100000000041632
0.0003285000000001759,0.00041950000000046117,5.879999999969243e-05
0.00032869999999984856,0.0004279000000000366,5.7899999999833085e-05
0.0003296000000005961,0.000407499999999672,4.130000000035494e-05
0.0004511999999996519,0.00040629999999985955,4.129999999946676e-05
0.00044899999999969964,0.0004110999999999976,4.0799999999840963e-05
0.0004002000000005168,0.00040779999999962513,4.110000000068226e-05
0.0003301000000002219,0.00041240000000009047,5.279999999974194e-05
0.0003303999999992868,0.00040820000000074685,4.130000000035494e-05
0.0003275000000000361,0.00040659999999981267,4.0899999999233216e-05
0.0003280000000005501,0.0004113999999999507,4.1500000000027626e-05
0.00032729999999947523,0.00040789999999990556,4.190000000026117e-05
0.0003314000000003148,0.00046159999999950685,4.169999999970031e-05
0.0003258999999999901,0.0010406000000005022,4.0900000000121395e-05
0.0003260000000002705,0.00044589999999988805,4.1500000000027626e-05
0.00032729999999947523,0.0006693999999995981,4.2000000000541604e-05
0.0003276000000003165,0.000761600000000584,4.0900000000121395e-05
0.00034129999999965577,0.000495499999999538,4.169999999970031e-05
0.0003280000000005501,0.000528800000000551,4.160000000030806e-05
0.000327200000000083,0.00043859999999984467,4.1999999999653426e-05
0.0003248999999998503,0.00041180000000018424,4.120000000007451e-05
0.0003264999999998963,0.00041439999999948185,4.039999999960742e-05
0.00032679999999984943,0.0004143000000000896,4.1500000000027626e-05
0.00032579999999970966,0.0004211000000005072,4.230000000049472e-05
0.00032740000000064384,0.00041289999999971627,4.049999999988785e-05
0.00032599999999938234,0.00040839999999953136,4.0900000000121395e-05
0.00032900000000068985,0.0004107000000006522,4.1899999999372994e-05
0.00032599999999938234,0.000419499999999573,4.0900000000121395e-05
0.00032869999999984856,0.0004094000000005593,4.130000000035494e-05
0.0003289000000004094,0.0004089999999994376,4.0900000000121395e-05
0.0003285999999995681,0.0004091000000006062,4.109999999979408e-05
0.00032660000000017675,0.0004102999999995305,4.1399999999747195e-05
0.0003254000000003643,0.00040890000000004534,4.109999999979408e-05
0.0003247999999995699,0.00046380000000034727,4.120000000007451e-05
0.00035119999999988494,0.0004120999999992492,4.140000000063537e-05
0.0003533000000004449,0.0004125000000003709,4.1999999999653426e-05
0.0003611000000001141,0.00041650000000004184,4.209999999993386e-05
0.0003538000000000707,0.00041210000000013736,4.070000000044871e-05
0.00037269999999978154,0.00040999999999957737,4.229999999960654e-05
0.00037410000000015486,0.0004115000000002311,4.109999999979408e-05
0.000361899999999693,0.0004100999999998578,4.130000000035494e-05
0.00035540000000011673,0.0004100999999998578,4.1500000000027626e-05
0.0003462000000000742,0.0004104000000006991,4.109999999979408e-05
0.0003460999999997938,0.00040890000000004534,4.0799999999840963e-05
0.00034419999999979467,0.0004110999999999976,4.140000000063537e-05
0.0003483000000006342,0.00040889999999915716,4.05999999992801e-05
0.00034650000000002734,0.00041020000000013823,4.230000000049472e-05
0.0005480999999996072,0.000598400000000332,4.169999999970031e-05
0.00045140000000021274,0.0004302999999996615,4.109999999979408e-05
0.0005356000000000805,0.0008125000000003268,5.150000000053723e-05
0.00034409999999951424,0.0005062000000002342,4.179999999998074e-05
0.0003466000000003078,0.000409099999999718,4.239999999988697e-05
0.0003285000000001759,0.00041050000000009135,4.160000000030806e-05
0.0003453000000002149,0.0004068999999997658,4.0899999999233216e-05
0.00033759999999993795,0.00040659999999981267,4.290000000040095e-05
0.00033729999999998483,0.00040890000000004534,4.179999999998074e-05
0.0003360999999992842,0.0004046000000004213,4.160000000030806e-05
0.00032790000000026964,0.0004086000000000922,4.120000000007451e-05
0.0003264999999998963,0.0004067000000000931,4.209999999993386e-05
0.0003225000000002254,0.00043429999999933244,4.169999999970031e-05
0.0003248999999998503,0.0004201000000003674,4.109999999979408e-05
0.0003475000000001671,0.00040870000000037265,4.109999999979408e-05
0.0003399999999995629,0.0004070000000000462,4.140000000063537e-05
0.000344000000000122,0.0004066999999992049,4.069999999956053e-05
0.00034470000000030865,0.0004054000000000002,4.1000000000401826e-05
0.00034470000000030865,0.0004093000000002789,4.069999999956053e-05
0.00035589999999974253,0.0004835000000005252,4.1500000000027626e-05
0.00036699999999978417,0.00040419999999929956,7.409999999996586e-05
0.0003695000000005777,0.0004072000000006071,9.90999999999076e-05
0.00036429999999931795,0.0004048999999994862,4.33000000006345e-05
0.0003580000000003025,0.00040580000000023375,4.329999999974632e-05
0.00035749999999978854,0.00040680000000037353,5.5099999999974614e-05
0.00035149999999983805,0.000402699999999534,4.229999999960654e-05
0.00035249999999997783,0.000407499999999672,4.1000000000401826e-05
0.00035410000000002384,0.00040729999999999933,4.169999999970031e-05
0.000346100000000682,0.00040630000000074773,4.130000000035494e-05
0.00035829999999936746,0.0004081999999998587,8.009999999991635e-05
0.0003470000000005413,0.0004056999999999533,4.209999999993386e-05
0.0010398000000000351,0.0004070000000000462,4.2600000000447835e-05
0.00036689999999950373,0.0004037999999999542,4.129999999946676e-05
0.00035970000000062896,0.00040309999999976753,4.2000000000541604e-05
0.00035779999999974166,0.00040900000000032577,4.109999999979408e-05
0.000359200000000115,0.00040359999999939333,4.129999999946676e-05
0.000353899999999463,0.0005009000000004704,4.840000000072564e-05
0.00035570000000006985,0.00040659999999981267,4.129999999946676e-05
0.0003533000000004449,0.0004052000000003275,4.0900000000121395e-05
0.00034859999999969915,0.00040729999999999933,4.3599999999699435e-05
0.0003482000000003538,0.00040599999999990644,4.240000000077515e-05
0.00034729999999960626,0.0004849999999994026,4.42999999998861e-05
0.0003529000000002114,0.000656000000000212,4.1399999999747195e-05
